Point ID;Tag ID;Receptions antenna RC1;Receptions antenna RC2;Receptions antenna D1;Receptions antenna D2;End Time;Start Time;X;Y
360;18;[0, 40, 36, 34, 37, 42, 39, 36, 44, 43, 43, 42, 39, 33, 31, 0, 19, 0, 33, 34, 29, 33, 29, 26];[39, 39, 39, 38, 43, 40, 0, 36, 35, 24, 29, 0, 53, 51, 53, 53, 52, 49, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[135, 119, 117, 126, 111, 124, 131, 133, 127, 139, 167, 161, 154, 166, 155, 146, 156, 156, 158, 157, 155, 140, 151, 163];2018-02-20 10:35:00;2018-02-20 10:33:00;464642.738452101;6110872.72827516
393;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 18:52:35;2018-02-20 18:50:35;463636.537357005;6110028.89059097
291;18;[34, 29, 32, 15, 0, 0, 0, 44, 36, 42, 45, 41, 47, 44, 52, 48, 44, 32, 35, 27, 48, 42, 40, 0];[37, 33, 35, 38, 34, 36, 42, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 40, 40, 38, 37];[101, 117, 117, 125, 126, 126, 116, 135, 125, 127, 120, 122, 122, 121, 105, 111, 123, 107, 92, 91, 131, 110, 106, 119];[165, 113, 110, 115, 120, 123, 131, 173, 134, 135, 156, 157, 157, 156, 182, 183, 179, 185, 192, 179, 180, 180, 174, 178];2018-02-20 11:29:20;2018-02-20 11:27:20;464487.423485966;6111128.85799172
424;18;[29, 34, 37, 33, 37, 36, 29, 26, 26, 0, 0, 0, 0, 0, 31, 24, 31, 25, 35, 0, 0, 0, 0, 0];[120, 122, 122, 122, 123, 118, 112, 111, 115, 114, 111, 113, 114, 114, 113, 110, 110, 110, 117, 118, 117, 112, 111, 114];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 17:54:15;2018-02-20 17:52:15;464371.300730079;6110357.74822192
338;18;[0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 31, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 24, 0, 0, 31, 0, 0, 0, 0, 27, 0, 0, 0, 0, 0, 0, 0, 32, 27, 34, 37, 31];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[168, 162, 177, 188, 190, 192, 190, 210, 222, 211, 213, 214, 208, 212, 213, 248, 245, 249, 249, 247, 250, 250, 252, 253];2018-02-20 10:19:40;2018-02-20 10:17:40;464676.363837262;6111009.93344941
268;18;[50, 53, 51, 54, 54, 51, 52, 49, 50, 46, 49, 49, 48, 36, 61, 64, 60, 61, 59, 57, 49, 46, 48, 43];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 0, 0, 0, 27, 31, 0, 0, 0, 0, 0];[186, 188, 197, 196, 195, 195, 196, 189, 186, 191, 189, 196, 200, 214, 216, 214, 208, 206, 218, 183, 190, 192, 189, 193];[110, 47, 132, 138, 139, 135, 120, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 10:01:50;2018-02-20 09:59:50;464435.619389092;6111214.2708138
358;18;[0, 0, 0, 0, 0, 0, 0, 35, 35, 0, 0, 0, 30, 0, 0, 0, 0, 0, 0, 0, 30, 0, 16, 0];[62, 59, 60, 60, 61, 59, 0, 0, 0, 30, 33, 46, 43, 46, 43, 51, 47, 0, 46, 43, 44, 39, 45, 40];[14, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 19, 0, 25, 0, 0, 0, 0, 0];[0, 0, 0, 0, 39, 31, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 10:44:20;2018-02-20 10:42:20;464471.979899305;6110769.25512662
77;12;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 18:30:05;2018-01-27 18:28:05;463423.791736611;6111534.63269012
313;18;[50, 47, 49, 49, 50, 53, 51, 53, 50, 51, 55, 52, 44, 43, 45, 47, 50, 46, 43, 45, 46, 46, 44, 47];[0, 0, 0, 0, 0, 0, 0, 22, 0, 0, 0, 33, 46, 41, 45, 45, 43, 44, 0, 0, 0, 0, 0, 0];[49, 49, 52, 65, 59, 0, 58, 59, 48, 51, 39, 16, 75, 91, 77, 88, 83, 85, 0, 0, 0, 0, 0, 0];[203, 215, 217, 241, 249, 255, 255, 254, 254, 255, 255, 246, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255, 255];2018-02-20 11:21:10;2018-02-20 11:19:10;464453.800047298;6110991.76302178
193;12;[65, 50, 61, 68, 62, 75, 71, 74, 80, 77, 82, 66, 60, 56, 78, 80, 80, 62, 45, 50, 53, 72, 48, 72];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 61, 44, 28, 36, 35, 0, 0, 0, 0, 24, 15, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 10:34:45;2018-01-27 10:32:45;463768.099306199;6111159.61534369
242;12;[48, 54, 48, 49, 53, 45, 40, 42, 44, 44, 44, 56, 56, 55, 51, 53, 53, 39, 44, 40, 45, 43, 40, 46];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[102, 100, 109, 109, 103, 63, 63, 70, 72, 74, 85, 47, 38, 0, 0, 0, 0, 67, 114, 98, 98, 105, 111, 136];[0, 0, 0, 0, 70, 0, 41, 48, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 80, 83, 81, 86];2018-01-27 07:40:30;2018-01-27 07:38:30;464127.716324641;6111144.29906561
455;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[37, 36, 36, 35, 38, 38, 0, 0, 0, 0, 0, 21, 32, 41, 36, 37, 33, 33, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[85, 81, 93, 90, 88, 83, 81, 0, 139, 146, 142, 141, 0, 0, 0, 60, 48, 54, 0, 132, 125, 125, 116, 126];2018-02-22 08:56:15;2018-02-22 08:54:15;465106.025372841;6110686.65625994
354;18;[38, 37, 37, 42, 40, 42, 42, 35, 41, 54, 58, 57, 34, 43, 45, 41, 43, 35, 38, 43, 38, 35, 32, 0];[0, 0, 0, 0, 0, 0, 0, 35, 38, 50, 52, 48, 34, 34, 0, 33, 37, 35, 34, 43, 0, 35, 22, 35];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 45, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 19:24:45;2018-02-20 19:22:45;464130.566394369;6110562.07760212
378;18;[42, 43, 44, 37, 0, 37, 39, 35, 38, 38, 36, 37, 0, 37, 42, 44, 41, 38, 38, 33, 0, 40, 38, 42];[0, 45, 46, 41, 49, 54, 55, 61, 60, 59, 61, 59, 59, 50, 58, 59, 63, 62, 53, 58, 58, 56, 56, 59];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 19:38:05;2018-02-23 19:36:05;464267.698383977;6110528.46148403
240;18;[71, 74, 74, 75, 75, 77, 76, 76, 76, 76, 76, 76, 77, 71, 75, 75, 74, 71, 70, 70, 68, 69, 67, 63];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 71, 53, 53, 0, 0, 35, 0, 0, 0, 0, 0, 0, 97, 93, 88, 86, 91, 84, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 11:51:00;2018-02-20 11:49:00;463956.958811103;6111040.70535378
408;18;[0, 29, 25, 12, 0, 30, 18, 27, 32, 31, 0, 34, 0, 0, 0, 0, 0, 0, 39, 39, 0, 0, 22, 33];[41, 42, 42, 39, 37, 0, 0, 26, 0, 0, 0, 50, 48, 51, 48, 50, 49, 49, 49, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[190, 191, 191, 193, 190, 190, 190, 173, 195, 163, 172, 173, 189, 36, 0, 88, 132, 158, 205, 196, 194, 190, 194, 176];2018-02-22 09:30:25;2018-02-22 09:28:25;464917.006341064;6110805.58936369
81;18;[35, 30, 23, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 37, 33, 30, 33, 0, 40];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 16:22:15;2018-02-23 16:20:15;463765.226389306;6111741.83636257
563;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 10:30:20;2018-02-23 10:28:20;464767.318925285;6109897.39130846
289;12;[35, 35, 0, 26, 0, 0, 0, 25, 0, 29, 0, 44, 44, 43, 45, 42, 42, 50, 41, 40, 44, 44, 43, 45];[0, 0, 0, 0, 0, 0, 35, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[83, 126, 109, 113, 100, 111, 102, 101, 110, 111, 80, 77, 81, 103, 86, 79, 0, 80, 88, 57, 0, 49, 21, 105];[81, 82, 88, 84, 68, 70, 84, 0, 0, 0, 0, 0, 0, 120, 117, 121, 120, 115, 119, 0, 0, 0, 0, 38];2018-01-27 08:40:00;2018-01-27 08:38:00;464316.662237549;6111025.27108191
453;18;[22, 0, 34, 24, 22, 28, 33, 29, 29, 32, 27, 0, 0, 27, 0, 0, 0, 27, 27, 0, 0, 0, 0, 29];[39, 43, 42, 39, 40, 47, 29, 31, 27, 34, 26, 0, 50, 50, 49, 48, 48, 49, 50, 51, 43, 0, 33, 37];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[143, 84, 123, 127, 121, 123, 124, 123, 120, 126, 41, 77, 0, 0, 0, 0, 0, 122, 131, 115, 125, 127, 85, 128];2018-02-22 08:49:10;2018-02-22 08:47:10;464935.265602196;6110583.08092271
199;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-06-08 15:34:10;2018-06-08 15:32:10;464280.293270023;6111470.28604494
365;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 56, 59, 56, 22, 101, 116, 118, 114, 123, 118, 139, 117, 119, 115, 115, 117, 160, 166, 165, 166, 166, 164, 166];2018-02-23 12:07:35;2018-02-23 12:05:35;465069.605185103;6111131.6739465
362;18;[18, 27, 35, 25, 28, 0, 0, 0, 33, 32, 40, 37, 37, 38, 32, 0, 0, 0, 0, 36, 38, 35, 36, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 41, 41, 38, 39, 39, 40, 0, 0, 0, 0, 0, 34];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-22 13:07:20;2018-02-22 13:05:20;464813.500452553;6110976.30906077
446;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 61, 58, 58, 61, 60, 0, 49, 50, 63, 70, 70, 53, 63, 65, 63, 61, 63, 45, 49, 51, 52, 41, 54];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-21 08:42:30;2018-02-21 08:40:30;464337.682086609;6110220.65262744
355;18;[41, 45, 44, 40, 46, 0, 40, 42, 45, 44, 47, 46, 47, 0, 44, 44, 46, 45, 48, 47, 48, 47, 47, 46];[32, 34, 31, 33, 37, 33, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 38, 34, 36, 33, 32, 36];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 36, 34, 25, 23, 26, 28, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 10:56:10;2018-02-20 10:54:10;464215.89554279;6110613.8731163
239;18;[71, 64, 64, 63, 0, 69, 75, 67, 71, 73, 76, 74, 0, 85, 86, 85, 85, 86, 86, 80, 0, 84, 83, 84];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[70, 58, 66, 76, 64, 69, 54, 0, 0, 0, 0, 24, 83, 79, 67, 88, 86, 91, 84, 0, 0, 0, 0, 0];[0, 0, 0, 54, 81, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 11:55:20;2018-02-20 11:53:20;463871.62705658;6110988.90745577
286;12;[54, 55, 54, 55, 55, 53, 49, 46, 49, 43, 46, 55, 50, 52, 53, 53, 53, 57, 55, 53, 57, 63, 60, 59];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 08:52:45;2018-01-27 08:50:45;464060.572750123;6110869.9956798
141;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 32, 29, 0, 0, 0, 30, 29, 14, 30, 33, 33, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-18 18:20:30;2018-02-18 18:18:30;463152.311295943;6111019.61589047
410;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[37, 34, 35, 32, 34, 35, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 38, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[116, 108, 100, 135, 90, 93, 91, 143, 146, 133, 136, 140, 136, 140, 116, 86, 86, 81, 90, 132, 144, 148, 147, 128];2018-02-22 09:13:50;2018-02-22 09:11:50;465087.770137545;6110909.16497953
377;18;[0, 0, 0, 0, 0, 0, 0, 34, 23, 25, 0, 0, 30, 32, 28, 17, 32, 33, 23, 30, 28, 28, 35, 22];[36, 30, 26, 32, 33, 29, 0, 0, 0, 0, 0, 0, 0, 38, 38, 38, 40, 32, 41, 42, 46, 44, 43, 43];[0, 0, 0, 0, 0, 0, 0, 24, 38, 32, 38, 40, 46, 18, 26, 0, 14, 19, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 19:33:55;2018-02-23 19:31:55;464182.369757097;6110476.6664468
518;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[34, 31, 41, 38, 38, 37, 0, 43, 49, 46, 44, 44, 0, 0, 17, 0, 11, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-21 11:28:30;2018-02-21 11:26:30;464749.147739633;6110119.90001399
317;18;[0, 0, 0, 0, 0, 0, 0, 0, 27, 0, 35, 31, 34, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[199, 218, 251, 255, 255, 250, 244, 234, 239, 246, 245, 247, 246, 247, 248, 245, 245, 205, 212, 217, 212, 252, 253, 252];2018-02-22 13:19:50;2018-02-22 13:17:50;464795.237559486;6111198.81715569
53;12;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-01-27 18:38:30;2018-01-27 18:36:30;463286.641307205;6111568.23614134
215;18;[99, 99, 98, 99, 100, 100, 98, 98, 99, 99, 99, 100, 98, 98, 94, 99, 99, 101, 98, 97, 93, 99, 100, 102];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 12:50:00;2018-02-20 12:48:00;463734.486589698;6111022.51762731
128;18;[0, 54, 60, 60, 57, 55, 57, 59, 0, 44, 46, 47, 46, 42, 36, 42, 0, 48, 42, 51, 52, 53, 51, 50];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-18 12:05:15;2018-02-18 12:03:15;463954.18947521;6111622.81590031
352;18;[33, 31, 37, 32, 19, 31, 30, 32, 34, 36, 33, 31, 33, 32, 35, 28, 26, 26, 36, 28, 30, 23, 0, 32];[0, 0, 0, 0, 0, 0, 0, 0, 39, 30, 0, 16, 0, 40, 40, 40, 39, 39, 41, 46, 47, 47, 49, 47];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 33, 39, 25, 36, 35, 24, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 18:52:15;2018-02-23 18:50:15;463959.819920202;6110458.48376695
512;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-21 10:59:50;2018-02-21 10:57:50;464236.924402594;6109809.14343924
490;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-21 10:09:00;2018-02-21 10:07:00;464270.539464313;6109946.35041549
476;18;[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[46, 43, 43, 44, 42, 44, 45, 27, 0, 0, 0, 0, 0, 46, 50, 48, 49, 50, 49, 0, 42, 37, 40, 36];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[80, 82, 73, 62, 72, 85, 77, 76, 90, 0, 77, 71, 73, 61, 0, 0, 0, 0, 0, 104, 123, 117, 116, 121];2018-02-23 09:23:40;2018-02-23 09:21:40;464987.061017783;6110497.77613067
399;18;[38, 41, 34, 23, 35, 33, 0, 34, 34, 30, 29, 28, 0, 0, 0, 0, 0, 0, 22, 0, 30, 31, 26, 33];[63, 62, 65, 65, 62, 65, 65, 61, 64, 65, 62, 62, 60, 76, 77, 73, 76, 77, 62, 58, 60, 63, 59, 57];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-20 19:16:10;2018-02-20 19:14:10;464148.75349281;6110339.5701568
156;18;[0, 0, 0, 0, 0, 36, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0];2018-02-23 13:50:45;2018-02-23 13:48:45;464432.789804726;6111796.38075402
